Unnamed: 0,ProdTaken,Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Female,Gender_Male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP
1303,0,47.0,1,10.0,3,4.0,4.0,1.0,1,4,1,2.0,25333.0,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
3858,0,48.0,1,32.0,3,4.0,3.0,4.0,0,3,1,1.0,27311.0,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False
3681,1,33.0,3,7.0,3,6.0,4.0,8.0,0,3,0,2.0,25413.0,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
207,0,36.0,1,24.0,3,3.0,3.0,2.0,0,3,1,2.0,17153.0,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False
304,0,39.0,1,6.0,2,2.0,3.0,1.0,0,3,1,0.0,24613.0,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
1696,0,37.0,3,10.0,2,3.0,3.0,5.0,0,4,1,0.0,17793.0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
2553,0,23.0,1,22.0,3,4.0,3.0,3.0,0,2,1,2.0,21549.0,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False
555,0,29.0,3,16.0,2,3.0,4.0,2.0,0,2,0,1.0,17297.0,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
3071,0,53.0,1,32.0,3,5.0,3.0,5.0,0,5,0,2.0,32504.0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
3547,0,49.0,3,23.0,4,4.0,3.0,2.0,0,4,1,1.0,25117.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
1728,0,51.0,1,6.0,3,3.0,3.0,2.0,0,4,1,0.0,17723.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3479,0,32.0,2,15.0,4,2.0,4.0,2.0,0,1,0,3.0,20787.0,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False
2696,0,30.0,1,22.0,3,4.0,3.0,3.0,0,3,0,1.0,21018.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1693,0,38.0,3,9.0,3,3.0,3.0,1.0,0,1,1,1.0,25609.0,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
3488,0,50.0,1,12.0,4,4.0,3.0,4.0,0,3,0,1.0,25329.0,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3412,0,37.0,3,14.0,3,2.0,5.0,4.0,0,1,1,1.0,23317.0,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False
4769,0,38.0,1,8.0,3,5.0,3.0,3.0,0,1,0,1.0,25152.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
2702,0,52.0,1,7.0,4,4.0,3.0,3.0,0,4,1,1.0,21401.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
542,0,38.0,1,6.0,2,3.0,3.0,5.0,1,2,0,1.0,22861.0,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False
2668,0,32.0,1,7.0,3,6.0,3.0,2.0,0,3,1,1.0,23023.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False
721,0,50.0,1,30.0,3,3.0,3.0,4.0,1,4,0,0.0,28973.0,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3541,0,25.0,1,28.0,3,5.0,5.0,2.0,0,3,0,1.0,20974.0,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
4059,0,31.0,1,12.0,3,4.0,5.0,7.0,0,5,0,2.0,21882.0,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
3611,1,36.0,3,22.0,3,6.0,3.0,8.0,1,1,1,2.0,24118.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
4707,0,29.0,1,22.0,3,4.0,3.0,3.0,0,4,0,1.0,20885.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
4514,0,33.0,1,11.0,4,5.0,3.0,3.0,0,4,1,2.0,24840.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
3033,1,30.0,1,7.0,3,5.0,5.0,3.0,1,2,0,1.0,20997.0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2354,0,40.0,3,16.0,2,4.0,4.0,1.0,0,5,1,1.0,21852.0,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
970,0,27.0,3,17.0,3,1.0,3.0,1.0,0,3,1,1.0,17534.0,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
3688,0,31.0,1,9.0,4,5.0,5.0,2.0,0,3,0,2.0,23646.0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
485,0,27.0,1,12.0,3,4.0,3.0,1.0,0,2,1,1.0,17187.0,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
289,0,28.0,1,14.0,3,3.0,3.0,2.0,0,4,0,1.0,18310.0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
4303,0,38.0,1,17.0,3,4.0,4.0,4.0,1,5,0,2.0,22875.0,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
2518,0,37.0,1,13.0,3,3.0,3.0,5.0,0,2,0,1.0,21716.0,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False
329,0,47.0,1,11.0,2,3.0,3.0,5.0,0,2,0,1.0,33300.0,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True
978,0,40.0,1,8.0,2,1.0,3.0,6.0,0,3,1,0.0,21377.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
2719,0,38.0,1,7.0,2,4.0,3.0,4.0,1,3,0,1.0,32281.0,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False
546,0,29.0,3,16.0,2,3.0,3.0,2.0,0,4,0,0.0,17642.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
848,0,35.0,1,10.0,2,4.0,3.0,2.0,0,2,1,0.0,17376.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
305,0,36.0,1,30.0,2,3.0,4.0,1.0,0,3,0,0.0,20674.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False
2761,1,53.0,1,15.0,3,5.0,4.0,4.0,0,2,1,2.0,23619.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False
2001,0,32.0,1,9.0,2,3.0,3.0,4.0,0,1,1,0.0,26159.0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
3801,0,43.0,1,13.0,3,4.0,5.0,2.0,0,3,1,1.0,32026.0,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
2693,0,46.0,1,14.0,4,3.0,3.0,6.0,0,2,0,3.0,25112.0,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
2623,0,39.0,1,16.0,4,4.0,3.0,3.0,0,2,1,2.0,20966.0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
4321,0,46.0,1,17.0,4,4.0,3.0,5.0,0,5,0,3.0,21332.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
4249,0,41.0,3,7.0,3,6.0,3.0,4.0,1,3,1,1.0,26135.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
4511,0,43.0,1,7.0,3,5.0,3.0,2.0,1,3,0,1.0,24740.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
557,0,35.0,1,8.0,3,3.0,5.0,3.0,0,4,0,0.0,20093.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
1862,0,54.0,1,11.0,2,3.0,5.0,5.0,0,4,1,0.0,34406.0,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True
905,0,29.0,1,6.0,2,4.0,3.0,4.0,0,2,0,1.0,31124.0,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False
3973,0,38.0,1,7.0,3,5.0,3.0,3.0,0,5,0,1.0,24671.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
4317,0,42.0,3,7.0,3,2.0,5.0,3.0,0,3,1,2.0,27070.0,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
2587,0,31.0,1,25.0,4,4.0,3.0,3.0,0,2,1,1.0,21310.0,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
2424,1,42.0,2,14.0,3,4.0,3.0,7.0,0,5,1,1.0,32861.0,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
4616,0,31.0,3,15.0,4,4.0,3.0,7.0,0,3,1,1.0,25942.0,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
3807,0,34.0,3,17.0,3,4.0,3.0,3.0,0,1,0,1.0,24165.0,True,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False
3815,0,57.0,3,18.0,3,5.0,5.0,6.0,0,5,0,2.0,24058.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
1493,0,21.0,1,21.0,3,3.0,3.0,2.0,0,5,1,1.0,16232.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
104,0,37.0,1,8.0,3,4.0,3.0,6.0,0,2,0,1.0,20163.0,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
4004,0,41.0,1,7.0,4,5.0,4.0,3.0,0,1,1,2.0,32181.0,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False
3334,0,55.0,1,7.0,3,4.0,3.0,2.0,0,5,1,2.0,29180.0,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
3695,0,31.0,3,22.0,4,5.0,5.0,4.0,0,1,0,3.0,25818.0,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
3747,0,48.0,1,11.0,4,5.0,4.0,2.0,1,4,1,3.0,29011.0,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
1851,0,30.0,3,8.0,3,3.0,4.0,2.0,0,3,1,0.0,17476.0,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3446,0,36.0,1,25.0,3,4.0,3.0,4.0,0,3,0,1.0,28040.0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
2415,1,50.0,3,18.0,2,3.0,3.0,4.0,1,3,1,1.0,31880.0,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False
2120,0,43.0,1,6.0,2,3.0,3.0,5.0,0,1,1,1.0,20562.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
3377,0,29.0,1,7.0,3,4.0,5.0,4.0,0,4,0,1.0,20758.0,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
2534,0,41.0,1,7.0,4,5.0,4.0,3.0,0,2,1,3.0,32181.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
593,0,36.0,1,6.0,2,3.0,4.0,1.0,0,5,0,0.0,20228.0,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False
648,0,37.0,3,27.0,2,3.0,3.0,6.0,0,2,1,1.0,17973.0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
4415,0,31.0,1,10.0,4,4.0,3.0,3.0,0,3,1,2.0,20761.0,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
503,0,34.0,1,6.0,2,3.0,3.0,2.0,0,3,1,0.0,17691.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
478,0,25.0,3,19.0,2,3.0,3.0,2.0,0,3,1,0.0,17096.0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
4130,1,31.0,3,33.0,3,5.0,5.0,7.0,0,1,1,2.0,25374.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
4075,0,28.0,1,16.0,3,4.0,4.0,8.0,0,3,1,2.0,20702.0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
2704,0,33.0,1,14.0,4,3.0,4.0,3.0,0,2,0,2.0,21472.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2073,0,45.0,1,8.0,3,4.0,3.0,2.0,0,3,1,0.0,17274.0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
4697,0,42.0,1,14.0,3,2.0,3.0,3.0,0,3,0,1.0,22054.0,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
868,0,28.0,1,25.0,3,4.0,5.0,2.0,0,3,1,2.0,18196.0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
4035,0,34.0,3,29.0,4,4.0,4.0,2.0,0,1,0,1.0,24824.0,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
3511,0,48.0,3,21.0,4,4.0,3.0,5.0,1,5,1,1.0,23269.0,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False
1582,0,54.0,2,32.0,1,1.0,3.0,3.0,1,3,1,0.0,32328.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
77,0,45.0,1,12.0,2,3.0,5.0,5.0,1,3,0,0.0,28245.0,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1092,0,45.0,1,34.0,3,3.0,3.0,5.0,0,3,1,2.0,17132.0,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
4526,0,29.0,3,9.0,3,4.0,4.0,3.0,1,3,1,2.0,23457.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
4839,1,43.0,1,8.0,4,2.0,4.0,3.0,0,3,1,1.0,21050.0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False
1609,0,30.0,2,15.0,2,3.0,3.0,1.0,1,3,1,1.0,21347.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
275,0,37.0,1,6.0,1,3.0,3.0,3.0,1,3,0,0.0,28603.0,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False
2752,0,59.0,1,7.0,3,6.0,3.0,4.0,1,2,1,2.0,24338.0,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
3793,0,27.0,1,7.0,3,5.0,3.0,3.0,1,4,0,1.0,21611.0,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
466,0,41.0,3,8.0,3,3.0,5.0,1.0,0,5,1,1.0,31595.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2322,0,29.0,1,12.0,2,3.0,3.0,2.0,0,3,0,1.0,18131.0,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
4189,0,38.0,1,7.0,4,4.0,3.0,4.0,1,3,0,1.0,32281.0,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False
3853,0,41.0,1,18.0,4,4.0,3.0,3.0,0,3,1,2.0,25001.0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
4710,1,26.0,1,11.0,3,4.0,3.0,3.0,1,3,1,2.0,22369.0,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
4289,0,50.0,1,14.0,3,5.0,3.0,2.0,0,1,1,1.0,29643.0,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
4425,0,37.0,1,16.0,3,5.0,4.0,4.0,1,4,0,2.0,27525.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
3508,0,31.0,2,7.0,3,4.0,3.0,2.0,0,1,0,2.0,20742.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
10,0,35.0,1,22.0,2,2.0,4.0,1.0,0,3,1,1.0,17426.0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
3086,0,39.0,3,16.0,4,5.0,4.0,2.0,0,4,0,1.0,21577.0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2477,1,40.0,3,12.0,3,4.0,3.0,5.0,0,2,0,2.0,20764.0,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
2340,0,35.0,3,23.0,3,3.0,5.0,4.0,1,3,0,2.0,23966.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
895,0,31.0,1,17.0,3,3.0,5.0,2.0,1,2,0,2.0,21833.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False
312,0,31.0,1,8.0,2,3.0,3.0,1.0,1,4,1,1.0,17695.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3572,0,37.0,1,13.0,4,2.0,5.0,5.0,1,4,1,2.0,24240.0,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
2056,0,24.0,1,15.0,2,4.0,4.0,2.0,0,5,0,1.0,17694.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
486,0,37.0,3,8.0,3,3.0,3.0,5.0,1,3,0,1.0,24602.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False
2010,1,28.0,1,6.0,3,5.0,4.0,1.0,1,1,1,2.0,17216.0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
3601,0,36.0,1,15.0,3,4.0,3.0,3.0,0,5,1,2.0,22826.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
1183,0,36.0,1,9.0,3,1.0,5.0,7.0,0,1,1,2.0,21842.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
4558,0,32.0,1,18.0,3,4.0,3.0,5.0,1,3,0,1.0,21034.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3929,0,30.0,1,28.0,3,2.0,5.0,3.0,0,5,1,2.0,28658.0,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
3098,0,40.0,2,9.0,3,5.0,3.0,2.0,0,3,0,1.0,23882.0,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False
2575,0,51.0,3,19.0,4,4.0,3.0,6.0,0,5,0,1.0,27886.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
3979,0,56.0,1,15.0,3,4.0,3.0,4.0,1,3,1,2.0,33434.0,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False
1562,0,30.0,3,10.0,3,4.0,4.0,2.0,1,3,1,0.0,20209.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
3879,0,45.0,1,7.0,3,4.0,3.0,8.0,1,4,0,2.0,21114.0,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
3655,0,38.0,3,7.0,3,6.0,3.0,3.0,0,1,0,2.0,28203.0,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
3139,1,38.0,3,7.0,3,5.0,3.0,7.0,0,2,1,2.0,29287.0,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
2479,0,44.0,1,9.0,4,3.0,3.0,3.0,0,2,0,2.0,21323.0,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
935,0,32.0,3,14.0,2,1.0,3.0,2.0,0,5,0,0.0,21209.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False
49,0,35.0,1,14.0,2,2.0,3.0,2.0,0,5,1,1.0,17269.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1109,0,30.0,3,35.0,2,3.0,4.0,4.0,0,4,0,1.0,24250.0,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
3406,0,52.0,2,12.0,3,4.0,4.0,3.0,1,3,1,2.0,32704.0,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False
673,0,33.0,1,6.0,3,4.0,5.0,4.0,1,4,0,0.0,17799.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
3914,1,42.0,3,7.0,4,4.0,3.0,2.0,1,4,0,3.0,24671.0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
3365,0,29.0,1,7.0,3,4.0,3.0,2.0,1,4,0,1.0,20832.0,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
4150,1,34.0,1,9.0,3,4.0,5.0,2.0,0,3,1,2.0,21385.0,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
3333,0,28.0,1,21.0,3,4.0,5.0,3.0,1,4,1,1.0,20913.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1744,0,21.0,1,9.0,3,4.0,3.0,2.0,0,5,1,2.0,18230.0,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
1464,0,26.0,3,11.0,1,4.0,3.0,1.0,0,1,0,0.0,17966.0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1320,0,42.0,1,16.0,2,3.0,3.0,4.0,0,4,1,0.0,17936.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
465,0,46.0,1,24.0,2,3.0,3.0,6.0,0,3,1,0.0,25527.0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False
839,0,42.0,3,10.0,2,3.0,5.0,1.0,0,5,1,1.0,20155.0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False
3668,0,27.0,1,24.0,4,6.0,3.0,3.0,0,3,0,3.0,20983.0,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
442,0,36.0,3,16.0,2,3.0,3.0,2.0,0,2,1,1.0,24980.0,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False
1239,0,31.0,1,30.0,1,3.0,3.0,3.0,0,1,1,0.0,20238.0,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
3464,0,48.0,1,7.0,4,4.0,3.0,2.0,0,3,1,1.0,22098.0,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
3410,1,59.0,1,14.0,3,5.0,5.0,2.0,1,4,1,1.0,28686.0,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False
1722,0,29.0,1,21.0,2,3.0,3.0,2.0,0,3,1,1.0,17340.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1324,0,29.0,1,35.0,3,5.0,3.0,1.0,0,5,1,2.0,21384.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
3667,1,48.0,3,16.0,3,6.0,3.0,2.0,0,5,1,2.0,31614.0,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False
588,0,50.0,1,8.0,3,3.0,3.0,6.0,0,2,0,1.0,32639.0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
4281,0,51.0,1,17.0,4,5.0,3.0,8.0,0,5,1,2.0,29174.0,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1773,0,31.0,3,13.0,3,1.0,3.0,5.0,0,1,1,1.0,21929.0,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False
4326,0,47.0,1,25.0,3,4.0,3.0,4.0,0,5,1,2.0,23488.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
1968,0,22.0,1,12.0,3,3.0,3.0,1.0,0,1,1,1.0,17773.0,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
1601,0,50.0,3,18.0,3,3.0,3.0,5.0,0,5,1,2.0,24208.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
2640,0,36.0,1,9.0,3,4.0,4.0,7.0,0,2,1,1.0,23103.0,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False
1975,0,26.0,1,12.0,3,3.0,3.0,2.0,1,1,0,1.0,17659.0,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
4275,0,41.0,1,17.0,3,2.0,3.0,5.0,1,3,0,2.0,20891.0,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1594,1,31.0,3,12.0,3,5.0,3.0,5.0,1,3,0,2.0,21172.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
2159,1,20.0,1,10.0,2,3.0,5.0,2.0,0,3,1,0.0,17973.0,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1596,1,58.0,1,29.0,3,3.0,3.0,2.0,0,3,1,0.0,25312.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False
4547,0,37.0,2,15.0,4,5.0,5.0,2.0,0,1,0,2.0,21020.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
4572,0,45.0,1,16.0,4,4.0,5.0,3.0,1,3,1,1.0,21237.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3952,0,37.0,1,12.0,3,5.0,5.0,2.0,1,1,1,2.0,22097.0,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
3575,0,35.0,1,17.0,4,5.0,3.0,3.0,0,4,1,2.0,23741.0,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False
100,1,37.0,2,12.0,3,3.0,5.0,5.0,1,2,1,0.0,17073.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1498,0,44.0,1,13.0,2,4.0,3.0,4.0,0,4,0,0.0,25248.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False
1039,1,34.0,2,15.0,2,3.0,3.0,2.0,0,1,1,0.0,17742.0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2360,0,54.0,1,7.0,2,3.0,3.0,1.0,0,5,0,1.0,25502.0,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
2782,0,31.0,3,12.0,2,5.0,3.0,3.0,0,2,0,1.0,24796.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
3329,0,26.0,3,17.0,3,4.0,3.0,2.0,0,2,0,2.0,23628.0,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
4336,1,20.0,2,9.0,3,5.0,3.0,3.0,0,3,0,1.0,21242.0,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
2651,0,37.0,1,25.0,4,4.0,3.0,3.0,0,3,1,3.0,20831.0,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False
164,0,27.0,1,9.0,3,4.0,3.0,2.0,1,2,0,2.0,17566.0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
1457,0,40.0,1,8.0,3,3.0,3.0,3.0,0,1,1,1.0,17001.0,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
1195,0,49.0,1,6.0,2,3.0,3.0,5.0,0,3,1,0.0,30379.0,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1190,0,32.0,1,8.0,2,3.0,4.0,1.0,0,4,0,1.0,20470.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
1053,0,57.0,1,6.0,3,1.0,3.0,1.0,0,3,1,2.0,19900.0,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1945,0,26.0,3,34.0,3,3.0,4.0,2.0,0,3,0,0.0,21272.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
1550,0,30.0,1,6.0,2,4.0,3.0,2.0,1,1,1,1.0,20126.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
632,0,42.0,1,8.0,2,3.0,3.0,6.0,1,2,0,1.0,17515.0,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
